clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.cs.indiana.ed,false
clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.cs.indiana.edu,false
www.cs.indiana.edu/classes/B551,true
linkhelp.clients.google.com/tbproxy/lh/fixurl?hl=en-US&sd=com&url=http%3A%2F%2Fwww.cs.indiana.edu%2Fclasses%2FB551&sourceid=chrome&error=http404,true
csi.gstatic.com/csi?v=3&s=linkdoctor&action=opt&srt=6&tran=15&e=&rt=ol.21,true
linkhelp.clients.google.com/tbproxy/lh/url?sa=T&q=www.cs.indiana.edu/classes/B551&usg=AFQjCNEq5DYZAz5EmpUAOnZYMZ_nyvReIQ&ct=dym&cd=0&fp=4010331130135147480&ei=CeqxTc2gLY6QqgL5oomXDA&url=http%3A//www.cs.indiana.edu/classes/b551&hl=en&sourceid=chrome&error=http404&pref=SUQ9OWM1ZWYzYWNlYmMyN2E5YTpVPWFlZWM0N2Q5OGQ4OTg1MjM6VE09MTI5NTgxMjExMDpMTT0xMjk5Njk3Nzg1OkdNPTE6Uz1OY2FrRjBPWWU4aGpwNTJu&cr=ZZ&xi=,true
www.google.com/url?sa=D&q=http://www.cs.indiana.edu/classes/b551&usg=AFQjCNGUPPljkF3qMTeNSCzB5h9ErlGbUQ,true
www.cs.indiana.edu/classes/b551/,true
cnl.salk.edu/Research/ParallelNetsPronounce/,false
"cnl.salk.edu/SnlTemplate/min/f=SnlTemplate/css/960/960.css,SnlTemplate/css/all.css,SnlTemplate/css/small-screen.css,SnlTemplate/css/print.css,SnlTemplate/css/google-customsearch.css,css/cnl.css",false
www.google.com/jsapi,true
www.google.com/uds/?file=search&v=1&hl=en,true
www.google.com/uds/api/search/1.0/da11a17ee21435ab38fe3d34c57b4e8b/default.css,false
www.google.com/uds/api/search/1.0/da11a17ee21435ab38fe3d34c57b4e8b/default+en.I.js,false
cnl.salk.edu/SnlTemplate/images/salk_logo.gif,false
www.google.com/uds/css/small-logo.png,true
www.google.com/cse/intl/en/images/google_custom_search_watermark.gif,true
www.google.com/uds/css/clear.gif,true
cnl.salk.edu/favicon.ico,false
www.google.com/ig,true
www.google.com/ig/feedjson,true
"www.google.com/csi?v=3&s=igoogle&action=v2_load&it=has_unchunked_header.1,page_flow_time.36,has_talk.1,gadgets_btf.7,tabs.2,inl_Fg.1,has_inlines.1,max_url_length.824,aft_timeout.1,ifr.Bdg0.20573,ifr.SY.20720&srt=3022&tran=15&ei=wuaxTaWAEsOrmwfnvoCBBw&sk=api&e=17259&rls=20359454&rt=cl.14,jl_start.20,jl.115,h_end.123,b_start.124,dl.310,dl_start.366,dl_end.403,ol_nonclassic_theme.439,ol.439,gt.21093,prt.21093",true
